URL,Film Name,Screening type,Date,Time,Venue,City
https://festival.sundance.org/program/film/67532dd9707ccd17c608a2b4,The Ugly Stepsister,Screening,Jan 24,8:50 PM MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/67532dd9707ccd17c608a2b4,The Ugly Stepsister,Screening,Jan 25,6:30 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/67532dd9707ccd17c608a2b4,The Ugly Stepsister,Screening,Jan 29,9:30 PM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/6753255b707ccd38ad08906a,The Wedding Banquet,Premiere,Jan 27,3:00 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/6753255b707ccd38ad08906a,The Wedding Banquet,Screening,Jan 28,9:00 AM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/6753255b707ccd38ad08906a,The Wedding Banquet,Screening,Jan 31,2:30 PM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/6753255b707ccd38ad08906a,The Wedding Banquet,Screening,Feb 1,8:00 AM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6753255b707ccd38ad08906a,The Wedding Banquet,Screening,Feb 2,12:00 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/675334d168b8b782e1fe5bad,Third Act,Premiere,Jan 26,4:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/675334d168b8b782e1fe5bad,Third Act,Screening,Jan 27,5:20 PM MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/675334d168b8b782e1fe5bad,Third Act,Screening,Jan 30,2:45 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/675334d168b8b782e1fe5bad,Third Act,Screening,Jan 31,5:45 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/6753359f68b8b718d6fe5e62,Together,Premiere,Jan 26,9:30 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/6753359f68b8b718d6fe5e62,Together,Screening,Jan 27,7:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/6753359f68b8b718d6fe5e62,Together,Screening,Jan 28,7:30 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6753359f68b8b718d6fe5e62,Together,Screening,Jan 30,6:00 PM MST,Holiday Village Cinemas - 3,Park City
https://festival.sundance.org/program/film/6753359f68b8b718d6fe5e62,Together,Screening,Feb 1,8:30 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/6753380a68b8b77b4ffe621e,Touch Me,Premiere,Jan 28,10:15 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6753380a68b8b77b4ffe621e,Touch Me,Screening,Jan 29,11:55 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/6753380a68b8b77b4ffe621e,Touch Me,Screening,Jan 30,8:45 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/6753380a68b8b77b4ffe621e,Touch Me,Screening,Jan 31,9:30 PM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/6753380a68b8b77b4ffe621e,Touch Me,Screening,Feb 2,5:20 PM MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/675328c3707ccdb2e00897f0,Train Dreams,Premiere,Jan 26,9:00 AM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/675328c3707ccdb2e00897f0,Train Dreams,Screening,Jan 30,6:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/675328c3707ccdb2e00897f0,Train Dreams,Screening,Jan 31,7:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/675328c3707ccdb2e00897f0,Train Dreams,Screening,Feb 2,4:15 PM MST,Holiday Village Cinemas - 2,Park City
https://festival.sundance.org/program/film/67531f7668b8b74218fe3519,Twinless,Premiere,Jan 23,6:30 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/67531f7668b8b74218fe3519,Twinless,Screening,Jan 24,11:15 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/67531f7668b8b74218fe3519,Twinless,Screening,Jan 25,12:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/67531f7668b8b74218fe3519,Twinless,Screening,Jan 30,7:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/67531f7668b8b74218fe3519,Twinless,Screening,Feb 1,2:30 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/675328a568b8b77c14fe460f,Two Women,Premiere,Jan 25,10:30 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/675328a568b8b77c14fe460f,Two Women,Screening,Jan 26,4:40 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/675328a568b8b77c14fe460f,Two Women,Screening,Jan 28,6:00 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/675328a568b8b77c14fe460f,Two Women,Screening,Jan 30,8:45 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/675328a568b8b77c14fe460f,Two Women,Screening,Feb 2,2:30 PM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/675f43380c195329dbc52f36,U.S. Grand Jury Prize: Documentary,Award Winner,Feb 1,6:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/675f4bb90c1953f0a0c53325,U.S. Grand Jury Prize: Dramatic,Award Winner,Feb 1,9:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6753374063b9438f5bc223f9,Unzipped,Premiere,Jan 28,6:30 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/6753290368b8b77915fe4715,Where the Wind Comes From,Premiere,Jan 26,9:15 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/6753290368b8b77915fe4715,Where the Wind Comes From,Screening,Jan 27,4:40 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/6753290368b8b77915fe4715,Where the Wind Comes From,Screening,Jan 29,6:30 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/6753290368b8b77915fe4715,Where the Wind Comes From,Screening,Jan 31,4:15 PM MST,Holiday Village Cinemas - 3,Park City
https://festival.sundance.org/program/film/675f428f0c19532b9bc52e76,World Cinema Grand Jury Prize: Dramatic,Award Winner,Feb 1,3:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/67532d6f707ccda0c508a1c4,Zodiac Killer Project,Premiere,Jan 27,5:30 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/67532d6f707ccda0c508a1c4,Zodiac Killer Project,Screening,Jan 28,8:10 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/67532d6f707ccda0c508a1c4,Zodiac Killer Project,Screening,Jan 30,10:00 AM MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/film/67532d6f707ccda0c508a1c4,Zodiac Killer Project,Screening,Jan 31,9:15 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/67532d6f707ccda0c508a1c4,Zodiac Killer Project,Screening,Feb 1,1:10 PM MST,Redstone Cinemas - 2,Park City
